index,recipe_name,recipe_pic,ingredients_n_preparation
100000,Soy Sauce Chicken,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""544cc602-78ea-427e-b239-d9263e2ad748"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""3dc756d3-16ce-487b-aa9e-be7a9871d60e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8822fe2d-fa6e-442b-8017-b585a8e8ecd8"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""516139ed-8808-4bbf-a56c-c1c54975ecda"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""08163293-b945-4a49-8343-c449bad074db"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f2ffdc8a-4ade-4c2d-b5a5-8a61da3d1bfd"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""973f702c-2921-4fd0-9d21-b200c89614dd"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0b1fdc58-b10b-4785-a723-d0c733d797c4"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""6e7b908d-3e64-4cb1-a295-653fd851e2b9"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""e7f8bc95-f12c-40f7-8d42-d7b395336036"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""675b307e-156a-444c-ba2d-9e0615f1ebd1"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""52db1d7c-3d8b-493d-a6e2-673eaf095327"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""82dbcd50-4011-4265-8401-6916989a8717"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""6bc15686-4b9e-4466-a48b-6d66561c10ea"")>]"
100000,Saifun with Bean Sprouts & Pork,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""4f065952-b1e5-4625-8669-c9a4b1761b99"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""052d3619-d480-414f-95b0-2ebfb91c074f"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7f3de50a-2bca-4f73-baf7-ad5d832f99e3"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7a414d75-04ab-4a32-a184-03cba7685bc5"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""43e1ddaf-d40f-4fec-b840-5da6f7c7a39f"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""03350853-da23-4424-a6a8-a615e6d98a44"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""45fb7c3b-e8e4-424f-a792-870fa4e615b9"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""82370895-84bf-4bbb-b86d-8bff3c563f4f"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""487c8cd3-dd03-4082-be2e-96524e604c86"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8c698ff3-431e-4c32-915d-fd50b5e9f9f9"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""d03eb19b-987f-46ad-bf99-537e62a944ea"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""34a27342-5317-4696-b719-4842497e6e27"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""22ca809f-cc47-4d56-8619-111bfb2deacc"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c3d55b83-7d10-4fcc-9dfc-b9f4cf5227d0"")>]"
100000,Lemon Chicken,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""cf8264ce-8442-44a7-9283-d6789b43c7bc"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""b04263b7-4fcb-4b3f-b3b8-51291acbff73"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""3c8375dd-10a5-479b-a7f7-fa8987e414e1"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c16bb190-c3dc-4bf5-b148-9efe84622ed1"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""3f60b32c-0034-46d2-957b-cc8230f2a907"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""b879be3f-1041-4100-a7bc-fc5ee8458a49"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""28fc4a30-b5af-4d89-9888-9566954a64c0"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""ba8cdf80-9c09-4525-abf7-e49c4cf7e5b5"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a14ec43b-e4b8-46e4-9301-9c41cece2573"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""769ae591-3b28-404c-a5c1-7b41f7a87ea6"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""561c1048-98ac-45eb-9802-87c0f725307a"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""4961b81d-19b5-4306-9f64-3c7c1573958e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""5121b9e8-4891-4168-a2eb-66cfd7bd495f"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""9d6efd51-f5cb-46d8-aea3-86d41f5d4d7a"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""10abacf9-166a-4423-9197-fa0efaed24d6"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""76b5b021-9412-4f46-86b4-60e8fd245d85"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8175c001-dae1-4f32-b6b4-5a478b9e118b"")>]"
100000,Long Grain Fried Rice,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0e7acecd-b701-4d6a-a8c8-a8c4d7a9a479"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""92056e94-ee37-4e95-b668-0b44c87a3e5b"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c7c281bb-ca2e-47f8-bb84-7b39ee5427ed"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""4d122605-70c5-48b7-ad14-0bc4d100f0b6"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""71ae14a4-d4e5-4a17-b518-d49ddade8959"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""fd0f1e48-a448-46cd-9fc5-ccd4516865c4"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f706433f-de8a-44c3-a063-cd1bcc4fabc2"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8d9202aa-1e79-4715-8391-0183319538a0"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""84471bbf-9902-4832-ac03-0069a0cc1a06"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""55279aec-c6b5-4e2a-9cfa-f622c73b1034"")>]"
100000,Fried Won Ton,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""5793ca9e-891e-4501-9350-f796007fe5cb"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f67ef8df-0f00-4036-84bf-5a50cc3fa7aa"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""5b1a92e2-0fc3-4621-946f-ca9df001ce52"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""d72b5864-7806-488b-82e6-8b6d5802624e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7753592e-25ab-4fae-9d9c-ce5f8731e5a4"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""e766f041-6201-446d-9c24-91f2a107bbae"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""ab82a29d-c0e7-463a-9f08-90e0fa85f3c7"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""29a8b1bf-1f9b-4191-92e7-554817a4473e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""5a15377d-e369-4ce3-950c-ddeae55f4394"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""1a85636f-9c50-4b54-aafa-36a6437fc41e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""dcd0b9bb-baef-4b59-88a5-cad46c4a8831"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7f137eb8-0ad6-4c35-bcba-ae408eab8835"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""61d3304d-aadb-4a9c-ab1b-d62d4d2fde6e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""22b2564c-c7a9-44ee-b816-1480198f4313"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""79dc46b9-20d6-4592-905c-f8015658b188"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""5e9d99b6-cd84-408f-bc25-b07e26a0bce3"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""e04a0c88-4152-4329-99e5-1fbb280a70cc"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c6e3a799-e1c8-4711-98ba-1f099593aec5"")>]"
100000,Egg Fu Yung,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f27a3c15-d705-4959-994f-6de635eec547"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""9d751aad-0043-4de1-bcf0-6d8a522512d9"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""701b005e-636f-4040-9589-2802edbd4026"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""3aa095cd-245d-4b65-a30e-685e381e711b"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""14e70756-3830-410a-99b0-2ed82bae090a"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8777de34-0795-42ec-a7e6-8784067ef6ea"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""1bb9e1db-2390-4aaf-a121-04c4d839ea3f"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""dabb909f-94a3-4b09-be0d-eb423fda66ed"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a5ef7f74-69ac-44ed-be33-2848a99aff74"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""ffbd9478-283b-4d79-8e26-5125fc096cd4"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0b83c85d-a3b5-48f6-ad6b-661d1139b9d2"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""de156724-1d3d-4e7b-b1b4-f39fd9020853"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0ab47e0d-12f4-4ecb-abc8-5d5010c33eac"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""6853676a-2c6c-4f90-8938-8dff9d0474ce"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""6dae8611-3b13-40fd-b7b7-26876ee877d2"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""bd7eca91-312c-4c61-98a0-3cf4c13df6ae"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""134a38cb-c45f-4c14-a788-fcdb1fa60112"")>]"
100000,Egg Custard Tarts,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""434cdfa0-ed91-4602-ab41-d4bbab6cfdfe"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""80ab95de-a4df-4018-be27-fc4b6eda0d66"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""bb083b47-22da-41c9-b588-2c865c03096f"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a529b4da-2bc6-4b51-89a3-16502e6d8286"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""b8c431c0-a9db-47a6-a040-5a528fc9535a"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8f30800b-b020-476d-bc9b-15b94ae4cbf9"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""4fba903b-ed9f-4ab2-963f-0dfa43512d5e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0019dee2-619b-46d4-9ee4-ba147d92c2af"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""3c9f1324-90aa-4739-9aa1-c525e5fad6ff"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""b264ac5b-8f0b-40a8-97e0-0d1305391399"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""fae8ace9-7271-4a75-8092-69da080e52ea"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""2397f52c-cffc-403a-b8fd-ba778bf2bb1e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""6b8ea043-02c8-4751-b897-14c22b6546c1"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""293c33e8-507d-4aed-a9dc-22d941e54fe1"")>]"
100000,Seafood Fried Rice,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a69ab6fe-ed9e-4bb2-843b-812812988bdb"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""36caea0b-d743-4508-9e71-f6dd564b6741"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7c153636-d28d-4b6d-b11b-57d02466b728"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""84ff6688-2bc4-4c5f-bb24-586b3491ed0c"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8c0d692b-31ab-4e22-98e1-018916908d44"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""74b54fd5-cc53-47c7-a894-9811898136bd"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a2382cbc-40b8-48a4-86cc-5d86dd9ff717"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a8831e71-945c-40a7-87d4-27f8b58ad4fc"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""bfcd8561-e967-473e-8237-3cae6e34a381"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f6d71089-6e07-47f2-86b3-26f9d153d9ab"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a8de00ac-1405-4696-b15b-a15e45906ced"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""3ba68ca9-46ad-4233-bbe1-81f6d715572f"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7331f65d-71d6-4270-b10a-f284c32264bd"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0fe1eeac-676f-46c9-b38e-ab250f841d2d"")>]"
100000,Chicken with Basil Spaghetti,https://www.uwajimaya.com/static/ee_images/made/af128afdcd134865/LKK_BasilChickenPasta_600_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""6b027cf2-1540-4f98-8396-da3eb01502ce"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""584942f0-b9be-40a3-8849-cd4c86b2872f"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""1d44f9c1-f3e6-4fae-8677-eb5b5acce305"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7d95426b-8cd3-43f5-acfb-c6aabf7b46a5"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0299bfba-22e1-4545-96e1-4712cee987e1"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""e98b461e-8528-4166-aee4-d66e9b0b04c5"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""4a4db9e2-89ec-44e2-9f85-0f6ffbe3a92b"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0bf4adb3-8303-4282-b569-bc75af694684"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""1c73982b-ec65-4ede-8a61-8eaffaf7c59f"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f429f41a-54b1-4dcd-b7b5-108282ab15af"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""af758c6c-6e5e-4693-b81d-7555228ddbe3"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c628ab38-e0b2-407e-933c-553c3d804467"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""040c8328-2fa2-4f7a-9a85-898111eb9eb4"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""30c13949-3759-4b37-bc93-1714aa73f81c"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""56cece72-412a-4f1f-b112-aab742f6c612"")>]"
100000,Tuna Salad with Oyster Flavored Sauce Dressing,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""ac8efaba-1693-4a84-a96b-8959abbfc2a2"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""13881084-2030-43ad-800c-895a19080e0b"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""d66161bd-8521-491d-b213-c7810bf6c4cc"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""2e5c41ab-3ec3-4dbc-ab32-943cc1480b6a"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""fbd7c856-8e42-41ba-8fe6-24fc5e1e3203"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""ff2a006c-0d71-4ad1-b5d6-9867a1af10af"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""43e80886-b1a7-4cdb-9637-2347818b42ac"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""27789409-664a-4fc3-ae4b-2424eefdc32b"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c1110a7b-d0aa-419e-aec7-f0052a1d6208"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""842332db-d252-4fbb-aefa-0d63af44690f"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7ad0cc67-62fb-4a11-8de9-98ed23ec6a95"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7027f64c-58e6-4fef-99de-b0c4c3d776ac"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""3848fc58-be5d-422f-ae59-5da0d7163188"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""531c0f65-cd02-4a9c-8810-610283c63279"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""12992ef8-1b18-46f6-9698-94abc254803d"")>]"
100000,Mushroom and Pork Noodle Soup,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""108556c3-3b3a-40f3-8cf6-3b2f7159d6b8"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""923d37bd-54a5-4042-ac8a-4f3dc26eed3b"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""e2768ac1-a42a-4301-b500-5222e7fb66f2"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8f5a7c05-f339-4177-8b34-4c0579e67954"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8d587023-8166-48c4-924e-fe58e88d965a"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""85780197-ea8b-4659-af04-6818d94ce52e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""23bc7275-42f1-4274-b154-a65216e163f7"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0cffa662-70a8-4db3-a14e-0255efb26e70"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""5f4c8666-5607-430c-a529-10fe40dd5020"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""6b3c3020-85cd-482b-b87b-b1ac197cd3a3"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""599aa1a0-2459-433e-8cd1-b14f765d57d3"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""650b9fcc-c222-4842-8ac3-4cf8018ec733"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""9e998401-833a-4757-bb03-b6f6f03ee66d"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""d95fca2e-a2f7-4fba-9efc-15e614b83dfa"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""09f6fa34-6ee6-4001-ad0e-6fbe44abda84"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""2b050273-ef1e-4aba-aa33-71cfbc3b2376"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""6de71648-a5c3-4b43-a2d4-f59f73fbc235"")>]"
